,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FI131.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV,HY_2080_1#AI701.PV,HY_2080_1#TIA703.PV,HY_2080_1#AI705.PV,HY_2080_1#AIAS704.PV,HY_2080_1#PIC104.PV,HY_2080_1#PdI2.PV,HY_2080_1#PIA2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PI1.PV,HY_2080_1#TI1003.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIC3.MV,HY_2540_1#TI702.PV
19-Apr-26 17:10:36,42193.04688,81089.17188,274.4443359,60,39683.50781,1654.097778,4970.515625,21593.10938,206318.9844,1015.483459,99.67120361,0.18003355,12.32758808,-184.531723,99.91024017,0.403425962,6.988558769,3.74747777,31.57991791,4.762516499,408.7483826,I/O Timeout,284.8024902,32,-180.8247986
19-Apr-26 17:20:36,42209.93359,80458.22656,274.9151306,60,39548.40625,1617.197021,4932.251465,21396.48438,204929.9375,987.3562622,99.65183258,0.182058752,12.30287361,-184.5475311,99.92211914,0.408831716,7.194771767,3.687924385,31.29501724,4.699312687,407.917511,I/O Timeout,288.4116211,32,-180.8235626
19-Apr-26 17:30:36,41390.05469,80012.27344,274.277832,60,39166.69531,1603.918823,4899.651855,21512.57422,204713.7969,975.7005615,99.60211182,0.177404389,12.80259705,-184.5677032,99.92838287,0.41746369,7.126605511,3.673446417,31.06769562,4.699802399,409.1669922,I/O Timeout,315.8867798,32,-180.8165283
19-Apr-26 17:40:36,43094.64453,81814.72656,271.51297,60,38722.88281,1581.301025,5024.118652,21048.51367,207283.8594,973.0535889,99.69583893,0.180214643,12.28282166,-184.5001984,99.92825317,0.41596204,7.048310757,3.762424707,31.90173531,4.789696693,410.0517883,I/O Timeout,294.6734314,32,-180.8118134
19-Apr-26 17:50:36,42611.51563,81148.76563,260.0854492,58,39008.37109,1550.217529,4999.747559,20874.17383,205291.1719,959.8317871,99.68175507,0.180214643,12.08435249,-184.5041351,99.92736816,0.423256785,7.147311211,3.764287949,31.93874359,4.801976681,410.40625,I/O Timeout,283.8555298,32,-180.8292847
19-Apr-26 18:00:36,42383.34375,81315.01563,250.937439,58,39422.09375,1522.13269,5024.170898,21237.30664,205896.4063,980.8039551,99.65940094,0.176822439,12.23525429,-184.4928589,99.92789459,0.424651712,7.002223969,3.772224426,32.06391144,4.785244942,410.7170105,I/O Timeout,275.9488525,32,-180.8278351
19-Apr-26 18:10:36,42742.98438,81002.97656,246.2397003,58,39165.96484,1535.843262,4993.487305,21511.62891,206225.125,959.9603882,99.6605835,0.176051632,12.34773445,-184.5001373,99.92961121,0.427737772,7.028736115,3.772039652,31.95466614,4.80154705,410.4871521,I/O Timeout,303.913147,32,-180.8313751
19-Apr-26 18:20:36,42852.48438,81275.45313,250.069046,58,39458.69141,1532.887817,5003.516602,21509.96289,205850.4219,957.269104,99.63961792,0.178809524,12.39793396,-184.5188446,99.92990112,0.430813938,7.044579983,3.763421297,31.87009811,4.792379856,410.2177124,I/O Timeout,289.8522644,32,-180.819046
19-Apr-26 18:30:36,42398.25781,80696.9375,249.8631592,58,39312.33984,1498.578613,4991.012207,21555.49023,206049.2813,940.9718628,99.62503052,0.179654002,12.90721226,-184.5044403,99.92990112,0.430283338,7.060342312,3.745445728,31.92547417,4.773454666,410.3078003,I/O Timeout,274.4234314,32,-180.7997131
19-Apr-26 18:40:36,42462.62891,81399.47656,244.0983276,58,39078.98828,1467.152344,5066.018555,21577.44141,205912.3281,938.9870605,99.64484406,0.174060583,12.7826643,-184.4928589,99.92952728,0.429912955,7.050292969,3.793640137,31.94337463,4.789083958,410.4589844,I/O Timeout,266.6712036,32,-180.8243866
19-Apr-26 18:50:36,42620.22656,81002.85938,242.3542023,58,39338.99609,1432.780518,5017.633789,21528.83203,205971.7813,926.6755981,99.6333847,0.175604314,12.59254932,-184.4928589,99.92776489,0.428610116,6.997245312,3.769330978,31.85121727,4.779723644,410.1611023,I/O Timeout,269.3982239,32,-180.8185425
19-Apr-26 19:00:36,42813.73047,80744.36719,241.4246368,58,38728.82031,1462.410889,5065.291016,21518.0957,206044.1406,727.3598022,99.61422729,0.17798841,12.71184731,-184.4999847,99.92900848,0.42542538,6.995912075,3.755467415,31.80814552,4.789511681,410.1615906,I/O Timeout,274.7987366,32,-180.8310699
19-Apr-26 19:10:36,42223.87891,81009.25781,244.4776459,58,38788.96484,1464.947632,5073.828613,21663.53906,205965.2969,660.1723022,99.61016083,0.176212594,12.87617874,-184.5046082,99.92753601,0.421377003,7.000571251,3.767927408,31.91583633,4.793016434,410.5667114,I/O Timeout,280.9292297,32,-180.822937
19-Apr-26 19:20:36,42087.10547,81232.92188,240.4786987,58,38680.20313,1437.906616,5069.29834,21624.47852,206146.4844,616.9929199,99.61788177,0.175351828,12.90740871,-184.4928589,99.92913055,0.417125583,6.996085167,3.799669504,31.9482708,4.778059483,410.6860352,I/O Timeout,271.0124817,32,-180.8112335
19-Apr-26 19:30:36,42477.72266,81057.61719,242.720993,58,39336.17188,1435.926758,5140.022461,21503.76563,205910.9844,546.2329712,99.62160492,0.174837857,12.72607899,-184.4928589,99.92848206,0.414765835,6.913658142,3.756272793,31.76708221,4.786532879,410.0477295,I/O Timeout,278.5682373,32,-180.8178101
19-Apr-26 19:40:36,42584.94922,81583.09375,238.205719,58,39082.28906,1420.023315,5120.512695,21496.19336,206029.25,50.36526871,99.60816956,0.178932577,12.94885159,-184.486145,99.92828369,0.409674555,7.038305759,3.802470684,31.88856888,4.7946558,410.0639954,I/O Timeout,304.0960999,32,-180.8142242
19-Apr-26 19:50:36,41581.71875,81558.73438,248.0088959,58,39266.76953,1435.826538,5252.32373,21628.76758,206176.3125,287.0298767,99.61838531,0.176724896,13.04936123,-184.4674225,99.92711639,0.403832465,6.987483978,3.833215714,32.03131104,4.79761076,411.0997009,I/O Timeout,283.1021729,32,-180.8283691
19-Apr-26 20:00:36,41608.29688,81806.75781,246.3804626,58,38952.03516,1427.870972,5205.561523,21651.875,205689.7969,911.0875854,99.63207245,0.17702575,12.73038578,-184.4487,99.92642212,0.398541629,6.974528313,3.82500577,32.0488472,4.778986454,411.0861816,I/O Timeout,266.9152222,32,-180.8188629
19-Apr-26 20:10:36,41752.46094,81769.53125,251.3882446,58,39201.71484,1503.333008,5243.45459,21618.86914,205721.2344,917.9257813,99.63852692,0.174792722,12.4303503,-184.4367065,99.92589569,0.395149976,7.009056091,3.820906401,32.03665924,4.784175396,411.1708984,I/O Timeout,291.6368408,32,-180.8023376
19-Apr-26 20:20:36,42219.20313,81150.6875,243.5862274,56,39563.62891,1587.642822,5299.055176,21558.69141,205452.8438,938.4587402,99.65401459,0.174518839,12.20752048,-184.4367065,99.93008423,0.392346233,7.019348621,3.797817945,31.90977287,4.773272038,410.949707,I/O Timeout,287.7661743,32,-180.8100281
19-Apr-26 20:30:36,42335.23047,81274.00781,240.728653,53,39734.69141,1574.470459,5263.892578,21608.4668,205723.9844,922.0856323,99.64784241,0.194701537,12.16090107,-184.4367065,99.9300766,0.393897474,6.977054119,3.786180258,31.86193085,4.790365219,410.7205505,I/O Timeout,268.1860352,32,-180.8236084
19-Apr-26 20:40:36,42123.68359,81467.28125,237.9548645,55,39296.45703,1623.50061,5314.288574,21731.94727,206160.5625,904.6452637,99.64598083,0.173538923,12.28810596,-184.4299927,99.93804169,0.395210296,7.091128349,3.828128099,31.95996094,4.811230183,410.8949585,I/O Timeout,296.9077148,32,-180.8117981
19-Apr-26 20:50:36,42386.21094,81404.09375,251.7463989,55,39274.55469,1639.899536,5326.140137,21624.98242,205759.7656,910.0217285,99.64981079,0.174736634,12.33213139,-184.4248047,99.93978119,0.397463888,7.020522594,3.790753365,31.91815186,4.792813301,411.0913696,I/O Timeout,273.6299744,32,-180.8052521
19-Apr-26 21:00:36,41819.00781,81344.42188,243.3537903,55,39854.59375,1642.842041,5306.236328,21566.53125,205850.3125,896.2780151,99.64862823,0.19225736,12.40766621,-184.4179993,99.94005585,0.402258575,7.022879601,3.796349049,31.97876549,4.789981842,411.1075745,I/O Timeout,283.4996033,32,-180.8158569
19-Apr-26 21:10:36,42278.04688,81761.76563,248.4956818,55,39291.14063,1653.986938,5332.760254,21705.61719,206035.9531,892.4022827,99.66159058,0.201696694,12.26117229,-184.4179993,99.94041443,0.406686962,7.008010387,3.801874399,31.94459343,4.793557167,411.1597595,I/O Timeout,326.5979614,32,-180.7867584
19-Apr-26 21:20:36,42160.66016,81472.49219,253.9665833,55,39421.09766,1608.650269,5339.576172,21429.36133,206070.2344,891.1783447,99.65717316,0.198960215,12.16992569,-184.4179993,99.94197845,0.415806264,7.03636694,3.790188789,31.89313126,4.78149128,411.161438,I/O Timeout,280.7155457,32,-180.8025665
19-Apr-26 21:30:36,42010.74219,80654.92969,225.9815369,50,39695.35156,1595.25354,5343.80127,21640.51172,205901.2813,879.6574707,99.65388489,0.18665719,12.16514397,-184.4116058,99.93959808,0.421541393,7.040353298,3.767308235,31.92019272,4.775928497,411.2496948,I/O Timeout,297.7882996,32,-180.806427
19-Apr-26 21:40:36,42208.60938,81347.99219,249.4023438,50,39567.58984,1574.928955,5377.18457,21493.31055,205618.8281,895.727417,99.66073608,0.182440877,12.13891888,-184.3992767,99.94161987,0.423473567,7.029634476,3.782167196,31.95490646,4.781030655,411.1617126,I/O Timeout,290.3859253,32,-180.8067169
19-Apr-26 21:50:36,42074.07813,81144,253.2702026,50,39388.23828,1584.847046,5428.482422,21695.94141,205690.4688,878.6762695,99.65053558,0.200287372,12.24411678,-184.405777,99.94122314,0.428123534,7.013890743,3.780120611,31.94403076,4.790397167,411.2468262,I/O Timeout,281.9375,32,-180.8044128
19-Apr-26 22:00:36,42372.98438,81000.57031,240.6597137,50,39028.59766,1549.33728,5349.700684,21531.40234,205901.2969,898.2449951,99.65381622,0.20581238,12.29219055,-184.4179993,99.94102478,0.434681594,6.976606846,3.759073496,31.85689735,4.775257111,411.1563416,I/O Timeout,287.4360352,32,-180.8103027
19-Apr-26 22:10:36,42260.40234,81218.89063,238.440918,50,39468.09766,1548.518921,5324.390137,21566.5332,205735.3281,891.1136475,99.63613129,0.194830984,12.4228487,-184.4179993,99.94068146,0.43903932,7.032511234,3.780121326,31.87693977,4.774867535,411.0542908,I/O Timeout,288.6305542,32,-180.7907562
19-Apr-26 22:20:36,42599.90625,81185.57031,249.0573883,50,39814.24609,1529.906494,5370.881836,21543.89844,206151.9063,892.2969971,99.62223816,0.182440877,12.64635086,-184.4179993,99.94107056,0.44066757,7.052582264,3.777027607,31.87767982,4.774946213,411.2484131,I/O Timeout,297.5839539,32,-180.7879333
19-Apr-26 22:30:36,42489.56641,80980.54688,259.4616089,54.51556396,39663.51563,1545.823364,5415.814941,21641.375,205636.9063,898.0866699,99.60652924,0.18014434,12.93411732,-184.4179993,99.94052887,0.440443397,7.075348854,3.773604393,31.9649868,4.785512447,411.3310852,I/O Timeout,290.2285767,32,-180.7545319
19-Apr-26 22:40:36,42229.79297,81031.74219,274.1560364,55,39711,1546.430054,5407.847168,21650.50977,205979.0781,903.9395752,99.60136414,0.181283027,13.03577232,-184.4179993,99.93978882,0.441231221,7.079227924,3.777223587,32.10588837,4.787596703,411.4208984,I/O Timeout,296.5258484,32,-180.7292328
19-Apr-26 22:50:36,42400.58984,81362.82813,267.1737061,55,39780.53906,1542.617554,5394.335449,21674.54883,206093.9844,877.3071899,99.58894348,0.175978169,13.08786488,-184.4179993,99.94038391,0.442339867,7.067387581,3.809380054,31.91315651,4.791861534,411.3101196,I/O Timeout,290.9124451,32,-180.6986237
19-Apr-26 23:00:36,42063.14844,81176.19531,257.4892273,55,39369.30859,1548.995728,5409.060547,21665.45898,205945.0938,893.5609131,99.58789063,0.186132491,13.01314259,-184.4179993,99.94166565,0.443455666,7.027795792,3.808596849,31.89943123,4.784602165,411.2153625,I/O Timeout,311.553009,32,-180.7121582
19-Apr-26 23:10:36,42269.25781,81096.88281,253.0268555,55,39091.9375,1543.708496,5412.705078,21632.72266,205873.5938,925.9953003,99.5866394,0.187759861,12.96651077,-184.4179993,99.94048309,0.445996553,6.995279789,3.788805008,31.82882118,4.777743816,411.135376,I/O Timeout,285.4827576,32,-180.7084351
19-Apr-26 23:20:36,41813.94531,80328.70313,250.1223907,55,39152.35156,1536.330566,5349.896484,21659.82422,204239.1875,905.5149536,99.5661087,0.175619364,12.96434116,-184.4240265,99.94064331,0.448435605,7.027009964,3.735745192,31.62883949,4.734260559,410.5455017,I/O Timeout,277.5822144,32,-180.7090149
19-Apr-26 23:30:36,41923.60156,81406.6875,256.8898621,55,40201.14844,1570.510376,5443.450684,21885.75391,208656.2188,896.8429565,99.57436371,0.182440877,13.19390774,-184.3810425,99.9377594,0.448820442,7.173370838,3.874003172,32.16355896,4.873121738,413.3143921,I/O Timeout,293.4547119,32,-180.7390594
19-Apr-26 23:40:36,42156.91406,81439.29688,252.0901489,55,39611.17969,1546.355469,5400.45459,21354.57031,205653.5938,885.0367432,99.61985016,0.180378973,12.38425827,-184.389267,99.9404068,0.447236747,7.348996162,3.725550652,31.88083267,4.723608494,410.986908,I/O Timeout,278.212738,32,-180.7180023
19-Apr-26 23:50:36,42116.45313,79786.96094,254.0843353,55,39333.54297,1551.469604,5367.869141,21137.73242,205604.625,887.8763428,99.58112335,0.173538923,12.91365337,-184.4148254,99.9415741,0.447565138,6.975222111,3.709968567,31.73074722,4.745069504,410.9054565,I/O Timeout,273.5784912,32,-180.7234039
20-Apr-26 00:00:36,41946.82422,80927.28906,250.7180786,55,39450.78125,1542.864624,5428.818359,21215.33398,205954.7969,760.4380493,99.59572601,0.172624096,12.56754971,-184.3620605,99.93682861,0.447459221,7.052173138,3.777240038,31.96680069,4.774721146,411.6956177,I/O Timeout,271.3092041,32,-180.7269135
20-Apr-26 00:10:36,41798.8125,80553.55469,253.2732849,55,39444.64063,1525.474976,5478.094238,21572.97852,206194.4688,657.7058716,99.6151123,0.163979962,12.73784828,-184.3992767,99.93922424,0.448221624,7.021240711,3.75899291,31.92712784,4.755457878,411.5866699,I/O Timeout,281.4621277,32,-180.7358704
20-Apr-26 00:20:36,42068.88281,80693.82813,273.2865601,55,39030.30078,1538.582153,5426.246582,21373.44531,205917.9688,556.5308228,99.60515594,0.163604826,12.4868784,-184.3992767,99.93762207,0.449897081,7.01748848,3.743410349,31.79499817,4.727005482,411.5034485,I/O Timeout,275.3535156,32,-180.7071686
20-Apr-26 00:30:36,42147.32031,80342.95313,260.9561157,55,39067.875,1534.56958,5463.77002,21534.32422,205919.7188,48.77024841,99.60752106,0.164085671,12.63104916,-184.3991699,99.93151855,0.448615491,7.008702278,3.737876415,31.73171043,4.754357815,411.3705139,I/O Timeout,279.7382507,32,-180.7033691
20-Apr-26 00:40:36,42178.5625,80921.49219,272.239502,55,39228.70313,1551.9552,5480.258789,21544.25586,205815.7031,291.4308777,99.61295319,0.178868175,12.64334202,-184.3805542,99.92880249,0.447892755,7.069118977,3.753535271,31.85554695,4.768146515,411.5799255,I/O Timeout,287.2990723,32,-180.6876678
20-Apr-26 00:50:36,42052.38281,80607.02344,261.0490723,55,39266.76172,1534.762329,5448.037109,21612.79883,205627.0938,847.7730103,99.5998764,0.175178334,12.68952942,-184.4178925,99.92900848,0.448015869,6.992812157,3.741496086,31.71478462,4.722741127,410.5842285,I/O Timeout,286.5108032,32,-180.6953583
20-Apr-26 01:00:36,42231.01172,80677.21094,261.5662231,55,39909.84375,1503.20813,5467.604492,21644.89844,206029.6719,632.6500854,99.59469604,0.165560991,12.84431171,-184.3992767,99.9302063,0.44758299,7.052732944,3.726020098,31.71033859,4.740448475,411.0251465,I/O Timeout,324.0578613,32,-180.716568
20-Apr-26 01:10:36,41973.42969,80377.39844,262.8663025,55,39729.98047,1530.293091,5452.527832,21692.77539,205743.8438,810.0233154,99.59005737,0.150621548,12.85124683,-184.3992767,99.92798615,0.445732683,6.995989799,3.742682695,31.78279114,4.73132515,410.7279053,I/O Timeout,288.9884033,32,-180.6924591
20-Apr-26 01:20:36,42323.77344,80117.40625,264.3455505,55,39014.82813,1527.66626,5450.856934,21667.93359,206410.7344,794.7905273,99.5820694,0.150578514,12.9949398,-184.3992767,99.92754364,0.444891244,6.972600937,3.736379385,31.68247032,4.745197296,410.7908936,I/O Timeout,278.085968,32,-180.7007751
20-Apr-26 01:30:36,42437.04297,80732.61719,283.292572,55,39923.10156,1535.946533,5402.630371,21642.84961,205688.625,800.6537476,99.57764435,0.151630968,13.02127171,-184.4179535,99.92798615,0.441555858,6.946633339,3.736846209,31.63247681,4.737271786,410.2485657,I/O Timeout,293.18573,32,-180.687027
20-Apr-26 01:40:36,42163.00781,79596.90625,264.8052368,55,39686.10938,1542.835083,5443.516602,21659.75,205952.1563,788.0717773,99.56243134,0.154435396,13.24788094,-184.4179993,99.92843628,0.437888533,6.975064278,3.707902431,31.80613518,4.727632999,410.5894165,I/O Timeout,281.3139648,32,-180.6669464
20-Apr-26 01:50:36,41823.28906,80352.97656,267.1173401,55,39274.66016,1501.012573,5465.259766,21610.08398,205778.625,784.2873535,99.56777954,0.153909877,13.36660194,-184.4179993,99.92887878,0.436727136,6.992458344,3.751961946,31.72963715,4.720926285,410.9548645,I/O Timeout,277.6560364,32,-180.7125092
20-Apr-26 02:00:36,41621.97656,81024.25781,286.5754089,55,39729.99609,1529.244995,5475.500977,21703.33594,205623.2656,785.1735229,99.58966064,0.154398292,13.05842495,-184.3996429,99.92767334,0.415068626,7.10428381,3.770588636,31.93253136,4.730521202,411.3500671,I/O Timeout,273.9655151,32,-180.713028
20-Apr-26 02:10:36,42488.66797,80492.64844,276.2278442,55,39386.64844,1550.120605,5481.249023,21657.87891,206731.1719,771.7393188,99.59024048,0.159705058,12.78005123,-184.3992767,99.92758942,0.4243128,7.054481983,3.755369186,31.8501873,4.756046295,410.9666748,I/O Timeout,277.9657898,32,-180.7236328
20-Apr-26 02:20:36,42485.03516,80441.95313,289.5882263,55,39480.12891,1572.785767,5438.470703,21620.55469,206305.4219,777.5884399,99.57273865,0.16064629,12.85107327,-184.3992767,99.9267807,0.430301309,6.9576931,3.718765259,31.62100029,4.733228683,410.81427,I/O Timeout,274.9788208,32,-180.7255096
20-Apr-26 02:30:36,41871.76172,80388.10156,264.4461365,55,39359.91406,1567.038086,5474.026367,21667.97852,206144.2969,764.015686,99.56935883,0.166305214,13.16532135,-184.4176331,99.92935944,0.429954052,7.070829868,3.742428541,31.64305115,4.720835209,410.4487915,I/O Timeout,279.6621094,32,-180.7161255
20-Apr-26 02:40:36,41551.75781,80626.25781,271.9696045,55,39428.22656,1591.095947,5484.783203,21638.91797,206277.6563,766.0818481,99.57757568,0.169055969,13.20425129,-184.3997955,99.92720032,0.428442001,6.975211143,3.763580322,31.70443726,4.718626976,410.669342,I/O Timeout,274.8146057,32,-180.7074738
20-Apr-26 02:50:36,41771.12891,80151.32031,270.6348572,55,39447.30859,1587.759155,5517.868164,21541.57422,205902.4531,765.7186279,99.5931015,0.151279569,13.00313091,-184.3809204,99.92781067,0.429203808,7.096831799,3.738300562,31.74744987,4.746402264,410.645752,I/O Timeout,272.1347046,32,-180.7055206
20-Apr-26 03:00:36,42151.49219,80419.875,277.4992676,55,39529.26953,1599.104248,5486.121094,21551.38477,206070.1719,760.7714233,99.59467316,0.152153507,12.69941998,-184.3989105,99.92900848,0.432544023,7.039464951,3.725564003,31.63986588,4.713695526,410.3876038,I/O Timeout,276.8511658,32,-180.7012634
20-Apr-26 03:10:36,42115.28516,80376.96875,283.1412048,55,40046.16406,1616.053955,5483.015137,21447.74023,205553.8906,771.0512085,99.58975983,0.151279569,12.8648777,-184.3992767,99.92961121,0.43644774,7.058725834,3.735118628,31.66725159,4.729733467,410.737793,I/O Timeout,276.632843,32,-180.6884918
20-Apr-26 03:20:36,42016.76172,80411.86719,274.7137756,55,39739.46484,1624.299072,5507.84668,21680.46094,206114.6094,747.5939331,99.59456635,0.152153507,12.90500164,-184.381073,99.92900848,0.439676434,7.044361591,3.746095181,31.68754959,4.734875202,410.9457092,I/O Timeout,277.105011,32,-180.7105865
20-Apr-26 03:30:36,42123.8125,80567.25,280.9977722,55,40028.94531,1616.39917,5543.731445,21594.63867,205938.5781,755.0081177,99.60266113,0.156587392,12.89756775,-184.3812256,99.92871094,0.443391651,7.039235115,3.760206223,31.78521729,4.744639874,411.2306213,I/O Timeout,273.8763123,32,-180.6883392
20-Apr-26 03:40:36,42237.53906,80802.53906,286.6472168,55,39435.30469,1582.870605,5495.882324,21646.3418,205560.75,745.545166,99.59778595,0.165719241,12.79347229,-184.3992767,99.92884064,0.447012365,6.967998505,3.772150517,31.77931786,4.737072468,410.83255,I/O Timeout,275.5205994,32,-180.6912079
20-Apr-26 03:50:36,42207.47656,80596.07813,273.4868164,55,39982.98047,1577.380981,5521.825684,21670.64258,205769.4219,739.543457,99.58498383,0.17679438,12.9491806,-184.3992767,99.92751312,0.450758249,6.984699249,3.758099318,31.55893707,4.725646019,410.3703613,I/O Timeout,276.9193115,32,-180.6986542
20-Apr-26 04:00:36,42016.39844,80318.9375,278.9519653,55,39659.49219,1594.191406,5539.411133,21698.24414,205953.0469,743.4656372,99.58824158,0.163615271,13.02736568,-184.3813934,99.92679596,0.453116357,7.007400036,3.742215395,31.7494297,4.7368536,410.7717285,I/O Timeout,275.8969727,32,-180.6896973
20-Apr-26 04:10:36,41694.74219,80522.63281,277.7752991,55,39498.85547,1616.804932,5545.749512,21660.63281,206144.4063,735.1513672,99.59321594,0.164382547,13.04978657,-184.3984375,99.92856598,0.455737591,7.051302433,3.784676552,31.72823334,4.751219749,410.7695923,I/O Timeout,288.0687256,32,-180.707077
20-Apr-26 04:20:36,42003.88672,80340.88281,286.6489258,55,39978.48438,1614.419556,5507.137207,21584.98438,206003.5625,746.8731079,99.59997559,0.17344144,12.87544537,-184.381546,99.92767334,0.45809111,7.049598217,3.74857235,31.73394585,4.716254711,410.7609558,I/O Timeout,294.4035645,32,-180.6903534
20-Apr-26 04:30:36,41917.52344,80642.34375,290.634552,55,39387.30078,1602.974121,5533.658203,21729.04492,205816.5,736.9389038,99.60230255,0.158571437,12.81896877,-184.3805542,99.92707062,0.460774451,7.071648598,3.745285988,31.70728302,4.752188206,410.8016357,I/O Timeout,277.4191895,32,-180.7105713
20-Apr-26 04:40:36,42399.68359,80623.77344,283.7068787,55,39661.76172,1614.088623,5534.733887,21759.41016,205774.5625,732.2556152,99.60556793,0.15756993,12.76283932,-184.3618469,99.92708588,0.4642573,7.096484184,3.75827527,31.68941689,4.75453949,410.9689026,I/O Timeout,285.0482788,32,-180.7276001
20-Apr-26 04:50:36,41937.11719,80650.16406,279.5673828,55,39707.85938,1614.704834,5526.900391,21575.78125,205896.5156,729.3875732,99.60748291,0.150689885,12.72087288,-184.3618469,99.92707825,0.470047116,7.032110691,3.762237072,31.74578476,4.751106262,410.7934265,I/O Timeout,306.0059814,32,-180.7186584
20-Apr-26 05:00:36,42221.57813,80065.71094,278.308075,55,39749.52734,1627.187988,5551.734863,21655.07422,205976.7656,753.5171509,99.59369659,0.159622982,12.81618309,-184.3793945,99.92664337,0.473976523,6.999540329,3.729166031,31.62939835,4.757873535,410.5472107,I/O Timeout,290.2771912,32,-180.7187042
20-Apr-26 05:10:36,41761.04688,80261.90625,280.0612183,55,39271.69922,1608.353516,5729.051758,21542.25781,206109.25,732.0282593,99.58166504,0.183091581,12.93661976,-184.3981171,99.92781067,0.476319402,5.144866467,3.790927649,31.56184769,4.727067947,410.8148804,I/O Timeout,278.9623108,32,-180.7354279
20-Apr-26 05:20:36,41807.13281,80312.44531,286.5171814,55,39660.62891,1581.976685,5549.877441,21625.44727,203953.8281,724.2322998,99.57393646,0.174319074,13.10663223,-184.3992767,99.92620087,0.481284142,6.987924099,3.723013639,31.55036354,4.714301109,410.3887939,I/O Timeout,329.8472595,32,-180.7034302
20-Apr-26 05:30:36,42328.92969,81675.83594,276.0403748,50,39527.89844,1605.901489,5594.856445,21727.4043,210404.9063,725.4840088,99.61430359,0.171068892,13.01434135,-184.3431244,99.92618561,0.482442886,7.310062408,3.862190008,32.36006546,4.887496948,411.8042603,I/O Timeout,301.849884,32,-180.736908
20-Apr-26 05:40:36,42171.30859,80040.29688,272.9167786,50,39962.33203,1602.882202,5570.857422,21318.00195,205449.5313,726.916748,99.62227631,0.155732036,12.43152714,-184.3431244,99.92700958,0.482192129,7.240925789,3.727075577,31.85940552,4.76682806,411.9362183,I/O Timeout,283.0271606,32,-180.7258911
20-Apr-26 05:50:36,42105.04688,80237.27344,263.341156,50,40229.81641,1590.016479,5614.952637,21273.32031,205621.6406,720.7219238,99.60909271,0.154207528,12.82588673,-184.3281097,99.92565155,0.483826846,6.923722267,3.746114016,32.27798462,4.79948616,412.7817993,I/O Timeout,314.3837585,32,-180.7275543
20-Apr-26 06:00:36,42696.375,80481.73438,278.2746277,50,39904.4375,1572.084351,5605.427246,21501.17969,205785.0469,723.1408081,99.61881256,0.148354307,12.36897469,-184.306076,99.92706299,0.484654188,6.972583771,3.786308527,32.19965744,4.788209915,412.296875,I/O Timeout,298.2507019,32,-180.7238464
20-Apr-26 06:10:36,42633.36719,80645.9375,269.9288635,50,39532.53516,1549.898193,5567.137695,21588.10742,205716.0625,721.7999878,99.59405518,0.150554061,12.75251484,-184.3244171,99.9259491,0.486448079,7.077780247,3.764728069,32.01907349,4.792599201,411.9750977,I/O Timeout,295.3405762,32,-180.7176361
20-Apr-26 06:20:36,42160.62109,80494.28906,266.084137,50,39745.96875,1465.503174,5550.046875,21555.22266,205815,728.1843872,99.58375549,0.168409139,12.97591686,-184.3338013,99.92512512,0.484588861,6.997231007,3.773180723,32.04040909,4.774950981,411.7316895,I/O Timeout,288.4739075,32,-180.717514
20-Apr-26 06:30:36,41996.92969,81506.22656,273.6451416,55,39112.42188,1454.104004,5598.994141,21517.46094,206128.3438,718.6104736,99.57974243,0.181739867,13.0663538,-184.3431244,99.92411041,0.479600728,6.943716049,3.80349946,32.12841415,4.757338047,412.0544128,I/O Timeout,298.4709473,32,-180.7142944
20-Apr-26 06:40:36,42211.58203,80751.78125,268.973938,55,39603.07031,1423.95813,5571.474121,21610.55078,205781.4063,629.2961426,99.58441925,0.174165085,12.93198013,-184.3431244,99.91687012,0.47379449,7.025686741,3.765931606,31.93060493,4.743224621,411.7382507,I/O Timeout,294.8943481,32,-180.7243652
20-Apr-26 06:50:36,42082.07813,81135.27344,260.7047424,55,39467.10547,1455.026245,5614.357422,21703.68555,205747.2813,633.1450195,99.57957458,0.16539681,12.8509655,-184.352356,99.91043854,0.466189593,6.934129238,3.786442995,31.86874199,4.751429081,411.6528015,I/O Timeout,297.2955017,32,-180.7144775
20-Apr-26 07:00:36,42176.29297,80902.63281,251.371994,55,39874.27734,1499.988159,5603.158691,21662.45117,205658.5469,619.8424683,99.57744598,0.178751364,12.85847569,-184.3710632,99.9171524,0.462164879,7.012082577,3.782939911,31.89043427,4.759928703,411.9050903,I/O Timeout,282.9559326,32,-180.703064
20-Apr-26 07:10:36,42318.54297,80230.82813,245.6138458,55,39724.58984,1533.304199,5535.915039,21725.69141,205883.0938,628.9556274,99.56772614,0.173694581,12.89279842,-184.3898621,99.92192841,0.460379303,7.001536846,3.733720303,31.73719406,4.744935989,410.9892578,I/O Timeout,276.7372437,32,-180.7098236
